"id","url","cat","titre","prix","pays","region","sousregion","appellation","designation","classification","producteur","couleur","alcool","sucre","datetime"
"1085","http://www.saq.com/page/fr/saqcom/cognac-xo/hardy-xo-fine-champagne/10685234","cognac-xo","Hardy X.O. Fine Champagne","136.75","France","Poitou-Charentes",,,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Hardy Cognac SA","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1086","http://www.saq.com/page/fr/saqcom/cognac-xo/hennessy-xo/11456863","cognac-xo","Hennessy X.O.","289.5","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)",,"JAS Hennessy & Co.","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1087","http://www.saq.com/page/fr/saqcom/cognac-xo/hine-triomphe-grande-champagne/12029281","cognac-xo","Hine Triomphe Grande Champagne","903","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)","Hors d'âge","Hine","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1088","http://www.saq.com/page/fr/saqcom/cognac-xo/jean-grosperrin-1944-bons-bois/12386254","cognac-xo","Jean Grosperrin 1944 Bons Bois","160","France","Poitou-Charentes","Bons bois",,"Appellation origine controlée (AOC)",,"Jean Grosperrin-Courtier Collectionneur","Ambré(e)","42,3 %",,"0000-00-00 00:00:00"
"1089","http://www.saq.com/page/fr/saqcom/cognac-xo/jean-grosperrin-fins-bois-1990/11803440","cognac-xo","Jean Grosperrin Fins Bois 1990","202","France","Poitou-Charentes","Fins bois",,"Appellation origine controlée (AOC)",,"Jean Grosperrin-Courtier Collectionneur","Doré(e)","49,2 %",,"0000-00-00 00:00:00"
"1090","http://www.saq.com/page/fr/saqcom/cognac-xo/jean-grosperrin-petite-champagne-1989/11803466","cognac-xo","Jean Grosperrin Petite Champagne 1989","239","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)",,"Jean Grosperrin-Courtier Collectionneur","Doré(e)","50,2 %",,"0000-00-00 00:00:00"
"1091","http://www.saq.com/page/fr/saqcom/cognac-xo/lafite-rothschild-tres-vieilles-reserve/10903625","cognac-xo","Lafite Rothschild Très Vieilles Réserve","727.75","France","Poitou-Charentes",,,"Appellation origine controlée (AOC)",,"Domaines Barons de Rothschild (Lafite)","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1092","http://www.saq.com/page/fr/saqcom/cognac-xo/leopold-raffin-sauternes-cask-finish-xo/12343991","cognac-xo","Léopold Raffin Sauternes Cask Finish XO","254","France","Poitou-Charentes","Bons bois",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Maison René Laclie SAS","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1093","http://www.saq.com/page/fr/saqcom/cognac-xo/le-reviseur-xo-10-ans-fine-petite-champagne/11346200","cognac-xo","Le Réviseur X.O. 10 ans Fine Petite Champagne","102.5","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Réviseur Cognac","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1094","http://www.saq.com/page/fr/saqcom/cognac-xo/le-reviseur-xo-10-ans-fine-petite-champagne/12039666","cognac-xo","Le Réviseur X.O. 10 ans Fine Petite Champagne","113.75","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Réviseur Cognac","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1095","http://www.saq.com/page/fr/saqcom/cognac-xo/leyrat-glory-extra-xo/11801831","cognac-xo","Leyrat Glory Extra X.O.","590","France","Poitou-Charentes","Fins bois",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","SNC du Maine Drilhon","Ambré(e)","45 %",,"0000-00-00 00:00:00"
"1096","http://www.saq.com/page/fr/saqcom/cognac-xo/leyrat-xo-premium/11801866","cognac-xo","Leyrat X.O. Premium","195","France","Poitou-Charentes","Fins bois",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","SNC du Maine Drilhon","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1097","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-bons-bois-1973/12013343","cognac-xo","Lhéraud Bons Bois 1973","811","France","Poitou-Charentes","Bons bois",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Cognac Lhéraud","Ambré(e)","48 %",,"0000-00-00 00:00:00"
"1098","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-bons-bois-1976/11697026","cognac-xo","Lhéraud Bons Bois 1976","605","France","Poitou-Charentes","Bons bois",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Cognac Lhéraud","Ambré(e)","46 %",,"0000-00-00 00:00:00"
"1099","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-charles-x-xo-petite-champagne/12013247","cognac-xo","Lhéraud Charles X X.O. Petite Champagne","433.25","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Cognac Lhéraud","Ambré(e)","43 %",,"0000-00-00 00:00:00"
"1100","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-cuvee-10/12532400","cognac-xo","Lhéraud Cuvée 10","134","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)","Mention d'âge","Cognac Lhéraud","Ambré(e)","42 %",,"0000-00-00 00:00:00"
"1101","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-fins-bois-1982/11697211","cognac-xo","Lhéraud Fins Bois 1982","575","France","Poitou-Charentes","Fins bois",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Cognac Lhéraud","Ambré(e)","46 %",,"0000-00-00 00:00:00"
"1102","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-grande-champagne-1971/11697270","cognac-xo","Lhéraud Grande Champagne 1971","640","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)","Mention d'âge","Cognac Lhéraud","Ambré(e)","46 %",,"0000-00-00 00:00:00"
"1103","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-grande-champagne-1975/11697309","cognac-xo","Lhéraud Grande Champagne 1975","625","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)","Mention d'âge","Cognac Lhéraud","Ambré(e)","47 %",,"0000-00-00 00:00:00"
"1104","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-petite-champagne-1973/12013301","cognac-xo","Lhéraud Petite Champagne 1973","811","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Cognac Lhéraud","Ambré(e)","48 %",,"0000-00-00 00:00:00"
"1105","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-petite-champagne-1975/11697325","cognac-xo","Lhéraud Petite Champagne 1975","625","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Cognac Lhéraud","Ambré(e)","47 %",,"0000-00-00 00:00:00"
"1106","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-petite-champagne-1980/11697333","cognac-xo","Lhéraud Petite Champagne 1980","580","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Cognac Lhéraud","Ambré(e)","46 %",,"0000-00-00 00:00:00"
"1107","http://www.saq.com/page/fr/saqcom/cognac-xo/lheraud-xo-eugenie/12013255","cognac-xo","Lhéraud X.O. Eugénie","365","France","Poitou-Charentes","Petite Champagne",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Cognac Lhéraud","Ambré(e)","43 %",,"0000-00-00 00:00:00"
"1108","http://www.saq.com/page/fr/saqcom/cognac-xo/maison-jr-brillet-grand-siecle/12102531","cognac-xo","Maison J.R. Brillet Grand Siècle","115","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)",,"J.R. Brillet","Ambré(e)","41 %",,"0000-00-00 00:00:00"
"1109","http://www.saq.com/page/fr/saqcom/cognac-xo/marcadier-barbot-cognac-xo-grande-champagne/11100349","cognac-xo","Marcadier-Barbot Cognac X.O. Grande Champagne","142","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)","X.O. (Extra Old)","GAEC de la Combe de Bussac","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1110","http://www.saq.com/page/fr/saqcom/cognac-xo/martell-cordon-bleu/10390567","cognac-xo","Martell Cordon Bleu","214","France","Poitou-Charentes",,,"Appellation origine controlée (AOC)",,"Martell & Co","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1111","http://www.saq.com/page/fr/saqcom/cognac-xo/michel-forgeron-xo-grande-champagne/10311099","cognac-xo","Michel Forgeron X.O. Grande Champagne","117","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)",,"Michel Forgeron","Ambré(e)","45 %",,"0000-00-00 00:00:00"
"1112","http://www.saq.com/page/fr/saqcom/cognac-xo/michel-forgeron-xo-reserve-speciale-grande-champagne/11532424","cognac-xo","Michel Forgeron X.O. Réserve Spéciale Grande Champagne","99.5","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)",,"Michel Forgeron","Ambré(e)","43 %",,"0000-00-00 00:00:00"
"1113","http://www.saq.com/page/fr/saqcom/cognac-xo/moyet-fine-champagne/11064325","cognac-xo","Moyet Fine Champagne","149","France","Poitou-Charentes",,,"Appellation origine controlée (AOC)",,"Cognac Moyet","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1114","http://www.saq.com/page/fr/saqcom/cognac-xo/otard-gold-xo/10689905","cognac-xo","Otard Gold X.O.","193.25","France","Poitou-Charentes",,,"Appellation origine controlée (AOC)","X.O. (Extra Old)","Château de Cognac SAS","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1115","http://www.saq.com/page/fr/saqcom/cognac-xo/pierre-ferrand-ambre-premier-cru-de-cognac-grande-champagne/10867530","cognac-xo","Pierre Ferrand Ambre Premier Cru de Cognac Grande Champagne","65","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)",,"Pierre Ferrand","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1116","http://www.saq.com/page/fr/saqcom/cognac-xo/pierre-ferrand-reserve-des-dieux-premier-cru/11721604","cognac-xo","Pierre Ferrand Réserve des Dieux Premier cru","134","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)","Hors d'âge","Pierre Ferrand","Ambré(e)","40 %",,"0000-00-00 00:00:00"
"1117","http://www.saq.com/page/fr/saqcom/cognac-xo/pierre-ferrand-selection-des-anges-premier-cru-grande-champagne/10286663","cognac-xo","Pierre Ferrand Sélection des Anges Premier cru Grande Champagne","192","France","Poitou-Charentes","Grande Champagne",,"Appellation origine controlée (AOC)",,"Pierre Ferrand","Ambré(e)","40 %",,"0000-00-00 00:00:00"
